date,location,max_lmp
2024-07-07,PSEG,70.505539
2024-07-08,PSEG,108.478848
2024-07-09,PSEG,154.392848
2024-07-10,PSEG,148.146199
2024-07-11,PSEG,78.121901
2024-07-12,PSEG,66.40283
2024-07-13,PSEG,60.808393
2024-07-14,PSEG,67.584838
2024-07-15,PSEG,194.78166
2024-07-16,PSEG,246.622749
2024-07-17,PSEG,97.932863
2024-07-18,PSEG,45.402391
2024-07-19,PSEG,41.822335
2024-07-20,PSEG,37.551339
2024-07-21,PSEG,46.23537
2024-07-22,PSEG,65.43565
2024-07-23,PSEG,73.998448
2024-07-24,PSEG,59.89868
2024-07-25,PSEG,37.947483
2024-07-26,PSEG,43.676598
2024-07-27,PSEG,38.226499
2024-07-28,PSEG,41.485727
2024-07-29,PSEG,43.781836
2024-07-30,PSEG,68.65255
2024-07-31,PSEG,76.729013
2024-08-01,PSEG,141.741127
2024-08-02,PSEG,98.618812
2024-08-03,PSEG,51.382183
2024-08-04,PSEG,50.816553
2024-08-05,PSEG,103.840963
2024-08-06,PSEG,55.76448
2024-08-07,PSEG,32.432159
2024-08-08,PSEG,32.230515
2024-08-09,PSEG,37.025717
2024-08-10,PSEG,45.180754
2024-08-11,PSEG,38.065246
2024-08-12,PSEG,45.403998
2024-08-13,PSEG,42.495362
2024-08-14,PSEG,52.962436
2024-08-15,PSEG,56.332017
2024-08-16,PSEG,58.627095
2024-08-17,PSEG,33.649118
2024-08-18,PSEG,36.081685
2024-08-19,PSEG,38.587624
2024-08-20,PSEG,31.008778
2024-08-21,PSEG,28.956747
2024-08-22,PSEG,29.235167
2024-08-23,PSEG,37.885541
2024-08-24,PSEG,44.041333
2024-08-25,PSEG,58.051973
2024-08-26,PSEG,68.986009
2024-08-27,PSEG,90.017211
2024-08-28,PSEG,172.001686
2024-08-29,PSEG,47.830177
2024-08-30,PSEG,27.224638
2024-08-31,PSEG,35.759224
2024-09-01,PSEG,38.417411
2024-09-02,PSEG,32.838928
2024-09-03,PSEG,35.816025
2024-09-04,PSEG,36.911592
2024-09-05,PSEG,45.153678
2024-09-06,PSEG,36.362934
2024-09-07,PSEG,25.630609
2024-09-08,PSEG,32.032573
2024-09-09,PSEG,35.52549
2024-09-10,PSEG,45.223786
2024-09-11,PSEG,38.976861
2024-09-12,PSEG,55.545011
2024-09-13,PSEG,43.724949
2024-09-14,PSEG,43.569294
2024-09-15,PSEG,45.415718
2024-09-16,PSEG,45.415275
2024-09-17,PSEG,42.706169
2024-09-18,PSEG,32.195928
2024-09-19,PSEG,39.749456
2024-09-20,PSEG,42.981408
2024-09-21,PSEG,41.613748
2024-09-22,PSEG,45.353101
2024-09-23,PSEG,30.274098
2024-09-24,PSEG,29.470899
2024-09-25,PSEG,39.621246
2024-09-26,PSEG,37.870692
2024-09-27,PSEG,33.846745
2024-09-28,PSEG,26.839244
2024-09-29,PSEG,29.999216
2024-09-30,PSEG,30.020613
2024-10-01,PSEG,33.650819
2024-10-02,PSEG,28.565166
2024-10-03,PSEG,41.339077
2024-10-04,PSEG,35.090121
2024-10-05,PSEG,37.098832
2024-10-06,PSEG,43.203982
2024-10-07,PSEG,53.716882
2024-10-08,PSEG,42.142563
2024-10-09,PSEG,51.141785
2024-10-10,PSEG,46.664557
2024-10-11,PSEG,46.666892
2024-10-12,PSEG,42.803028
2024-10-13,PSEG,49.654393
2024-10-14,PSEG,50.415612
2024-10-15,PSEG,52.569643
2024-10-16,PSEG,62.429077
2024-10-17,PSEG,67.174221
2024-10-18,PSEG,63.971264
2024-10-19,PSEG,41.207339
2024-10-20,PSEG,43.548041
2024-10-21,PSEG,59.091283
2024-10-22,PSEG,53.227324
2024-10-23,PSEG,42.480671
2024-10-24,PSEG,47.051185
2024-10-25,PSEG,48.049225
2024-10-26,PSEG,43.239069
2024-10-27,PSEG,47.790739
2024-10-28,PSEG,74.514023
2024-10-29,PSEG,50.029212
2024-10-30,PSEG,40.506146
2024-10-31,PSEG,45.766722
2024-11-01,PSEG,43.989263
2024-11-02,PSEG,40.397736
2024-11-03,PSEG,41.407166
2024-11-04,PSEG,47.001048
2024-11-05,PSEG,57.770351
2024-11-06,PSEG,68.055831
2024-11-07,PSEG,60.130524
2024-11-08,PSEG,46.13026
2024-11-09,PSEG,41.50728
2024-11-10,PSEG,40.807976
2024-11-11,PSEG,53.858137
2024-11-12,PSEG,53.005294
2024-11-13,PSEG,63.13573
2024-11-14,PSEG,50.100047
2024-11-15,PSEG,38.845199
2024-11-16,PSEG,31.681675
2024-11-17,PSEG,44.344047
2024-11-18,PSEG,46.611059
2024-11-19,PSEG,54.090967
2024-11-20,PSEG,38.658247
2024-11-21,PSEG,43.579324
2024-11-22,PSEG,55.067844
2024-11-23,PSEG,49.628893
2024-11-24,PSEG,48.900317
2024-11-25,PSEG,51.680433
2024-11-26,PSEG,49.510668
2024-11-27,PSEG,47.899272
2024-11-28,PSEG,40.548025
2024-11-29,PSEG,43.721088
2024-11-30,PSEG,52.885973
2024-12-01,PSEG,53.984644
2024-12-02,PSEG,78.308178
2024-12-03,PSEG,75.20428
2024-12-04,PSEG,85.186946
2024-12-05,PSEG,73.709283
2024-12-06,PSEG,63.899461
2024-12-07,PSEG,55.041986
2024-12-08,PSEG,39.827902
2024-12-09,PSEG,43.377729
2024-12-10,PSEG,41.837228
2024-12-11,PSEG,45.734912
2024-12-12,PSEG,66.264857
2024-12-13,PSEG,74.084778
2024-12-14,PSEG,47.795608
2024-12-15,PSEG,48.514912
2024-12-16,PSEG,44.974716
2024-12-17,PSEG,49.078249
2024-12-18,PSEG,40.462096
2024-12-19,PSEG,43.902878
2024-12-20,PSEG,43.180844
2024-12-21,PSEG,70.919267
2024-12-22,PSEG,108.093145
2024-12-23,PSEG,128.740301
2024-12-24,PSEG,75.49808
2024-12-25,PSEG,38.604797
2024-12-26,PSEG,42.692759
2024-12-27,PSEG,39.781487
2024-12-28,PSEG,39.03305
2024-12-29,PSEG,33.872468
2024-12-30,PSEG,42.849609
2024-12-31,PSEG,33.260442
2025-01-01,PSEG,34.684832
2025-01-02,PSEG,55.074901
2025-01-03,PSEG,46.397204
2025-01-04,PSEG,58.559041
2025-01-05,PSEG,48.901266
2025-01-06,PSEG,70.295744
2025-01-07,PSEG,95.932138
2025-01-08,PSEG,130.035157
2025-01-09,PSEG,124.61842
2025-01-10,PSEG,98.917913
2025-01-11,PSEG,56.874056
2025-01-12,PSEG,56.641767
2025-01-13,PSEG,78.667123
2025-01-14,PSEG,103.942595
2025-01-15,PSEG,105.982783
2025-01-16,PSEG,98.58257
2025-01-17,PSEG,79.477888
2025-01-18,PSEG,58.841004
2025-01-19,PSEG,174.997913
2025-01-20,PSEG,268.918276
2025-01-21,PSEG,319.866754
2025-01-22,PSEG,315.707954
2025-01-23,PSEG,206.80258
2025-01-24,PSEG,145.344767
2025-01-25,PSEG,105.893094
2025-01-26,PSEG,50.91306
2025-01-27,PSEG,73.969562
2025-01-28,PSEG,87.885621
2025-01-29,PSEG,58.513223
2025-01-30,PSEG,63.781263
2025-01-31,PSEG,44.297018
2025-02-01,PSEG,45.701141
2025-02-02,PSEG,53.126952
2025-02-03,PSEG,59.715201
2025-02-04,PSEG,56.788412
2025-02-05,PSEG,62.851197
2025-02-06,PSEG,56.531771
2025-02-07,PSEG,63.730555
2025-02-08,PSEG,55.678069
2025-02-09,PSEG,51.880601
2025-02-10,PSEG,83.730733
2025-02-11,PSEG,68.762454
2025-02-12,PSEG,61.864823
2025-02-13,PSEG,56.266911
2025-02-14,PSEG,72.644152
2025-02-15,PSEG,54.592574
2025-02-16,PSEG,47.47502
2025-02-17,PSEG,85.9466
2025-02-18,PSEG,120.692283
2025-02-19,PSEG,159.474904
2025-02-20,PSEG,168.052789
2025-02-21,PSEG,158.709205
2025-02-22,PSEG,88.60165
2025-02-23,PSEG,60.602108
2025-02-24,PSEG,76.831125
2025-02-25,PSEG,67.699641
2025-02-26,PSEG,56.658817
2025-02-27,PSEG,52.440222
2025-02-28,PSEG,59.798442
2025-03-01,PSEG,46.216452
2025-03-02,PSEG,84.205054
2025-03-03,PSEG,111.594031
2025-03-04,PSEG,67.93177
2025-03-05,PSEG,48.506406
2025-03-06,PSEG,59.291368
2025-03-07,PSEG,70.274344
2025-03-08,PSEG,60.249785
2025-03-09,PSEG,58.317512
2025-03-10,PSEG,82.405248
2025-03-11,PSEG,58.549839
2025-03-12,PSEG,80.103978
2025-03-13,PSEG,70.681937
2025-03-14,PSEG,66.0701
2025-03-15,PSEG,40.240418
2025-03-16,PSEG,46.41489
2025-03-17,PSEG,55.274103
2025-03-18,PSEG,79.255143
2025-03-19,PSEG,61.984945
2025-03-20,PSEG,58.117709
2025-03-21,PSEG,65.982201
2025-03-22,PSEG,53.092275
2025-03-23,PSEG,47.703502
2025-03-24,PSEG,57.975971
2025-03-25,PSEG,67.364819
2025-03-26,PSEG,71.276063
2025-03-27,PSEG,76.551653
2025-03-28,PSEG,55.556709
2025-03-29,PSEG,62.200128
2025-03-30,PSEG,54.207742
2025-03-31,PSEG,52.967254
2025-04-01,PSEG,72.901256
2025-04-02,PSEG,72.028875
2025-04-03,PSEG,63.959035
2025-04-04,PSEG,54.718321
2025-04-05,PSEG,51.060446
2025-04-06,PSEG,65.266323
2025-04-07,PSEG,78.6678
2025-04-08,PSEG,90.041475
2025-04-09,PSEG,116.963168
2025-04-10,PSEG,79.012384
2025-04-11,PSEG,72.608441
2025-04-12,PSEG,61.318946
2025-04-13,PSEG,63.486594
2025-04-14,PSEG,66.961514
2025-04-15,PSEG,62.927721
2025-04-16,PSEG,65.975727
2025-04-17,PSEG,60.14908
2025-04-18,PSEG,39.38241
2025-04-19,PSEG,39.010342
2025-04-20,PSEG,44.250742
2025-04-21,PSEG,40.528188
2025-04-22,PSEG,51.170299
2025-04-23,PSEG,60.072283
2025-04-24,PSEG,50.389782
2025-04-25,PSEG,47.778133
2025-04-26,PSEG,40.131797
2025-04-27,PSEG,42.10263
2025-04-28,PSEG,55.939692
2025-04-29,PSEG,51.783848
2025-04-30,PSEG,67.486006
2025-05-01,PSEG,49.053208
2025-05-02,PSEG,68.362839
2025-05-03,PSEG,59.026796
2025-05-04,PSEG,41.272724
2025-05-05,PSEG,42.499426
2025-05-06,PSEG,51.95988
2025-05-07,PSEG,56.126255
2025-05-08,PSEG,53.235109
2025-05-09,PSEG,48.470198
2025-05-10,PSEG,41.112046
2025-05-11,PSEG,41.130947
2025-05-12,PSEG,45.773191
2025-05-13,PSEG,48.58714
2025-05-14,PSEG,44.701762
2025-05-15,PSEG,56.571755
2025-05-16,PSEG,87.408946
2025-05-17,PSEG,51.41524
2025-05-18,PSEG,42.862495
2025-05-19,PSEG,43.324415
2025-05-20,PSEG,35.32172
2023-02-20,PPL,30.926037
2023-02-21,PPL,35.994276
2023-02-22,PPL,29.729958
2023-02-23,PPL,27.745861
2023-02-24,PPL,31.079776
2023-02-25,PPL,33.201101
2023-02-26,PPL,30.986541
2023-02-27,PPL,33.304147
2023-02-28,PPL,34.544167
2023-03-01,PPL,37.306648
2023-03-02,PPL,35.100321
2023-03-03,PPL,35.764162
2023-03-04,PPL,35.049914
2023-03-05,PPL,34.997412
2023-03-06,PPL,41.911774
2023-03-07,PPL,40.642636
2023-03-08,PPL,54.405265
2023-03-09,PPL,44.429426
2023-03-10,PPL,35.65251
2023-03-11,PPL,34.134412
2023-03-12,PPL,32.927616
2023-03-13,PPL,38.183853
2023-03-14,PPL,43.693604
2023-03-15,PPL,46.012327
2023-03-16,PPL,63.142557
2023-03-17,PPL,30.509587
2023-03-18,PPL,35.487521
2023-03-19,PPL,40.893736
2023-03-20,PPL,78.145494
2023-03-21,PPL,54.930182
2023-03-22,PPL,29.197689
2023-03-23,PPL,28.098815
2023-03-24,PPL,26.62062
2023-03-25,PPL,26.40527
2023-03-26,PPL,31.226664
2023-03-27,PPL,38.741011
2023-03-28,PPL,33.581136
2023-03-29,PPL,29.530507
2023-03-30,PPL,41.452608
2023-03-31,PPL,39.690713
2023-04-01,PPL,28.069232
2023-04-02,PPL,33.051895
2023-04-03,PPL,48.339966
2023-04-04,PPL,36.946539
2023-04-05,PPL,41.323955
2023-04-06,PPL,38.140396
2023-04-07,PPL,30.937561
2023-04-08,PPL,30.396812
2023-04-09,PPL,34.079783
2023-04-10,PPL,56.995625
2023-04-11,PPL,41.144732
2023-04-12,PPL,43.091753
2023-04-13,PPL,58.830837
2023-04-14,PPL,42.605404
2023-04-15,PPL,25.491191
2023-04-16,PPL,31.276141
2023-04-17,PPL,34.224377
2023-04-18,PPL,42.377483
2023-04-19,PPL,48.423703
2023-04-20,PPL,39.044163
2023-04-21,PPL,36.364431
2023-04-22,PPL,33.721011
2023-04-23,PPL,34.924092
2023-04-24,PPL,40.340917
2023-04-25,PPL,54.454671
2023-04-26,PPL,35.895798
2023-04-27,PPL,32.924792
2023-04-28,PPL,29.706287
2023-04-29,PPL,26.02807
2023-04-30,PPL,24.206892
2023-05-01,PPL,31.089042
2023-05-02,PPL,35.533428
2023-05-03,PPL,35.6422
2023-05-04,PPL,33.963789
2023-05-05,PPL,30.232766
2023-05-06,PPL,27.219253
2023-05-07,PPL,30.212956
2023-05-08,PPL,38.863386
2023-05-09,PPL,28.952397
2023-05-10,PPL,31.013556
2023-05-11,PPL,38.565897
2023-05-12,PPL,53.091418
2023-05-13,PPL,33.414925
2023-05-14,PPL,28.536354
2023-05-15,PPL,35.832183
2023-05-16,PPL,38.31889
2023-05-17,PPL,36.109737
2023-05-18,PPL,33.495815
2023-05-19,PPL,36.855363
2023-05-20,PPL,30.910446
2023-05-21,PPL,37.746263
2023-05-22,PPL,48.326397
2023-05-23,PPL,40.982346
2023-05-24,PPL,33.49879
2023-05-25,PPL,27.58863
2023-05-26,PPL,29.147448
2023-05-27,PPL,23.031585
2023-05-28,PPL,24.214974
2023-05-29,PPL,34.536423
2023-05-30,PPL,31.583331
2023-05-31,PPL,39.622014
2023-06-01,PPL,55.668138
2023-06-02,PPL,67.030544
2023-06-03,PPL,30.435471
2023-06-04,PPL,25.849527
2023-06-05,PPL,33.619493
2023-06-06,PPL,37.746802
2023-06-07,PPL,32.532917
2023-06-08,PPL,28.301775
2023-06-09,PPL,25.743046
2023-06-10,PPL,26.490326
2023-06-11,PPL,36.476915
2023-06-12,PPL,23.958652
2023-06-13,PPL,26.433707
2023-06-14,PPL,24.983776
2023-06-15,PPL,32.188629
2023-06-16,PPL,24.766623
2023-06-17,PPL,23.199998
2023-06-18,PPL,33.130318
2023-06-19,PPL,42.814858
2023-06-20,PPL,34.470408
2023-06-21,PPL,30.813585
2023-06-22,PPL,24.258556
2023-06-23,PPL,32.420538
2023-06-24,PPL,26.447192
2023-06-25,PPL,37.24754
2023-06-26,PPL,39.582108
2023-06-27,PPL,35.669212
2023-06-28,PPL,31.916761
2023-06-29,PPL,46.51152
2023-06-30,PPL,45.089513
2023-07-01,PPL,29.326411
2023-07-02,PPL,23.313148
2023-07-03,PPL,49.960473
2023-07-04,PPL,41.012948
2023-07-05,PPL,65.382265
2023-07-06,PPL,57.011462
2023-07-07,PPL,52.433971
2023-07-08,PPL,47.820336
2023-07-09,PPL,29.176375
2023-07-10,PPL,47.50828
2023-07-11,PPL,68.321816
2023-07-12,PPL,80.252233
2023-07-13,PPL,86.049408
2023-07-14,PPL,51.285543
2023-07-15,PPL,51.973634
2023-07-16,PPL,40.552867
2023-07-17,PPL,71.513817
2023-07-18,PPL,56.869175
2023-07-19,PPL,45.662216
2023-07-20,PPL,39.531001
2023-07-21,PPL,29.122367
2023-07-22,PPL,36.477269
2023-07-23,PPL,41.535593
2023-07-24,PPL,56.112454
2023-07-25,PPL,51.585256
2023-07-26,PPL,68.222762
2023-07-27,PPL,253.838795
2023-07-28,PPL,294.560593
2023-07-29,PPL,71.886402
2023-07-30,PPL,28.062507
2023-07-31,PPL,36.424919
2023-08-01,PPL,39.431574
2023-08-02,PPL,36.528191
2023-08-03,PPL,38.890113
2023-08-04,PPL,29.37832
2023-08-05,PPL,37.378638
2023-08-06,PPL,35.196852
2023-08-07,PPL,35.27423
2023-08-08,PPL,29.486916
2023-08-09,PPL,39.434792
2023-08-10,PPL,30.382843
2023-08-11,PPL,35.900861
2023-08-12,PPL,44.929459
2023-08-13,PPL,48.953418
2023-08-14,PPL,38.953419
2023-08-15,PPL,51.959941
2023-08-16,PPL,39.815548
2023-08-17,PPL,37.388214
2023-08-18,PPL,29.856979
2023-08-19,PPL,18.389586
2023-08-20,PPL,33.864303
2023-08-21,PPL,54.723942
2023-08-22,PPL,27.570975
2023-08-23,PPL,25.99229
2023-08-24,PPL,28.617361
2023-08-25,PPL,33.433796
2023-08-26,PPL,28.452539
2023-08-27,PPL,23.602173
2023-08-28,PPL,26.077612
2023-08-29,PPL,29.095749
2023-08-30,PPL,38.656955
2023-08-31,PPL,24.64929
2023-09-01,PPL,30.690105
2023-09-02,PPL,25.085481
2023-09-03,PPL,47.559044
2023-09-04,PPL,53.957545
2023-09-05,PPL,69.284073
2023-09-06,PPL,106.595488
2023-09-07,PPL,81.643034
2023-09-08,PPL,43.835949
2023-09-09,PPL,34.72376
2023-09-10,PPL,32.524034
2023-09-11,PPL,37.915473
2023-09-12,PPL,32.612905
2023-09-13,PPL,30.802968
2023-09-14,PPL,24.681962
2023-09-15,PPL,27.50436
2023-09-16,PPL,19.676441
2023-09-17,PPL,19.94852
2023-09-18,PPL,25.720582
2023-09-19,PPL,21.23693
2023-09-20,PPL,27.232331
2023-09-21,PPL,22.709541
2023-09-22,PPL,24.107812
2023-09-23,PPL,17.918825
2023-09-24,PPL,21.554498
2023-09-25,PPL,25.539175
2023-09-26,PPL,29.583672
2023-09-27,PPL,23.621815
2023-09-28,PPL,32.433284
2023-09-29,PPL,22.926137
2023-09-30,PPL,17.425571
2023-10-01,PPL,28.51747
2023-10-02,PPL,62.005274
2023-10-03,PPL,68.469941
2023-10-04,PPL,62.967551
2023-10-05,PPL,43.208794
2023-10-06,PPL,34.894072
2023-10-07,PPL,30.203946
2023-10-08,PPL,46.570114
2023-10-09,PPL,45.434506
2023-10-10,PPL,42.455235
2023-10-11,PPL,41.279099
2023-10-12,PPL,46.073825
2023-10-13,PPL,37.565718
2023-10-14,PPL,36.034695
2023-10-15,PPL,46.898916
2023-10-16,PPL,63.994464
2023-10-17,PPL,59.974569
2023-10-18,PPL,52.211883
2023-10-19,PPL,64.073585
2023-10-20,PPL,42.702854
2023-10-21,PPL,37.377878
2023-10-22,PPL,69.963858
2023-10-23,PPL,112.848422
2023-10-24,PPL,68.504348
2023-10-25,PPL,49.439947
2023-10-26,PPL,54.586947
2023-10-27,PPL,75.852191
2023-10-28,PPL,83.331393
2023-10-29,PPL,56.602068
2023-10-30,PPL,65.786465
2023-10-31,PPL,66.643791
2023-11-01,PPL,86.56102
2023-11-02,PPL,101.141307
2023-11-03,PPL,102.316908
2023-11-04,PPL,35.902228
2023-11-05,PPL,39.953602
2023-11-06,PPL,68.627012
2023-11-07,PPL,42.990991
2023-11-08,PPL,60.725074
2023-11-09,PPL,53.081836
2023-11-10,PPL,59.636371
2023-11-11,PPL,50.736396
2023-11-12,PPL,56.578626
2023-11-13,PPL,94.804293
2023-11-14,PPL,67.95841
2023-11-15,PPL,78.948708
2023-11-16,PPL,56.720557
2023-11-17,PPL,40.790442
2023-11-18,PPL,35.07353
2023-11-19,PPL,35.873194
2023-11-20,PPL,59.733985
2023-11-21,PPL,40.0436
2023-11-22,PPL,32.353619
2023-11-23,PPL,27.660944
2023-11-24,PPL,36.389239
2023-11-25,PPL,35.847753
2023-11-26,PPL,35.538178
2023-11-27,PPL,49.894969
2023-11-28,PPL,75.267818
2023-11-29,PPL,77.130774
2023-11-30,PPL,51.761304
2023-12-01,PPL,34.47522
2023-12-02,PPL,27.305085
2023-12-03,PPL,27.421328
2023-12-04,PPL,35.304318
2023-12-05,PPL,41.751491
2023-12-06,PPL,58.760025
2023-12-07,PPL,52.144847
2023-12-08,PPL,34.711314
2023-12-09,PPL,31.140479
2023-12-10,PPL,28.069925
2023-12-11,PPL,62.455542
2023-12-12,PPL,48.934495
2023-12-13,PPL,41.138158
2023-12-14,PPL,41.687082
2023-12-15,PPL,37.663029
2023-12-16,PPL,25.02813
2023-12-17,PPL,27.230843
2023-12-18,PPL,35.633303
2023-12-19,PPL,52.781242
2023-12-20,PPL,51.986853
2023-12-21,PPL,45.019987
2023-12-22,PPL,39.640029
2023-12-23,PPL,29.409078
2023-12-24,PPL,25.666707
2023-12-25,PPL,23.099284
2023-12-26,PPL,34.241447
2023-12-27,PPL,28.02866
2023-12-28,PPL,26.445734
2023-12-29,PPL,28.939108
2023-12-30,PPL,26.816535
2023-12-31,PPL,27.501345
2024-01-01,PPL,30.205266
2024-01-02,PPL,50.863002
2024-01-03,PPL,48.982739
2024-01-04,PPL,53.865628
2024-01-05,PPL,65.065986
2024-01-06,PPL,40.303173
2024-01-07,PPL,32.909518
2024-01-08,PPL,45.592458
2024-01-09,PPL,33.047514
2024-01-10,PPL,48.561908
2024-01-11,PPL,53.790782
2024-01-12,PPL,40.417121
2024-01-13,PPL,76.901455
2024-01-14,PPL,102.510574
2024-01-15,PPL,150.62782
2024-01-16,PPL,173.05963
2024-01-17,PPL,239.117727
2024-01-18,PPL,132.771591
2024-01-19,PPL,70.875816
2024-01-20,PPL,107.362588
2024-01-21,PPL,83.775932
2024-01-22,PPL,157.573944
2024-01-23,PPL,66.678579
2024-01-24,PPL,33.247469
2024-01-25,PPL,26.251477
2024-01-26,PPL,28.253373
2024-01-27,PPL,27.69047
2024-01-28,PPL,30.843735
2024-01-29,PPL,36.580769
2024-01-30,PPL,37.916929
2024-01-31,PPL,39.627397
2024-02-01,PPL,38.632001
2024-02-02,PPL,27.465186
2024-02-03,PPL,25.488235
2024-02-04,PPL,25.126006
2024-02-05,PPL,42.886292
2024-02-06,PPL,44.792198
2024-02-07,PPL,42.808322
2024-02-08,PPL,41.454577
2024-02-09,PPL,27.187823
2024-02-10,PPL,21.524824
2024-02-11,PPL,25.393652
2024-02-12,PPL,26.855296
2024-02-13,PPL,29.789172
2024-02-14,PPL,32.619928
2024-02-15,PPL,41.544201
2024-02-16,PPL,28.888426
2024-02-17,PPL,26.192375
2024-02-18,PPL,28.780353
2024-02-19,PPL,31.851784
2024-02-20,PPL,41.689325
2024-02-21,PPL,37.928184
2024-02-22,PPL,30.516443
2024-02-23,PPL,25.997674
2024-02-24,PPL,32.18019
2024-02-25,PPL,34.407384
2024-02-26,PPL,38.899453
2024-02-27,PPL,24.190782
2024-02-28,PPL,29.684935
2024-02-29,PPL,41.443768
2024-03-01,PPL,42.243629
2024-03-02,PPL,24.939665
2024-03-03,PPL,21.563068
2024-03-04,PPL,30.825591
2024-03-05,PPL,23.213908
2024-03-06,PPL,23.085181
2024-03-07,PPL,29.424252
2024-03-08,PPL,25.531963
2024-03-09,PPL,24.366598
2024-03-10,PPL,32.926915
2024-03-11,PPL,55.564962
2024-03-12,PPL,37.294242
2024-03-13,PPL,33.573978
2024-03-14,PPL,27.954248
2024-03-15,PPL,24.143355
2024-03-16,PPL,22.249175
2024-03-17,PPL,30.627706
2024-03-18,PPL,36.534328
2024-03-19,PPL,33.103865
2024-03-20,PPL,34.062895
2024-03-21,PPL,55.533938
2024-03-22,PPL,42.159004
2024-03-23,PPL,27.721692
2024-03-24,PPL,32.87542
2024-03-25,PPL,42.841976
2024-03-26,PPL,30.45561
2024-03-27,PPL,29.566382
2024-03-28,PPL,31.308814
2024-03-29,PPL,34.985881
2024-03-30,PPL,27.656843
2024-03-31,PPL,28.825558
2024-04-01,PPL,28.892761
2024-04-02,PPL,32.06671
2024-04-03,PPL,30.759644
2024-04-04,PPL,39.826724
2024-04-05,PPL,45.925644
2024-04-06,PPL,41.742677
2024-04-07,PPL,38.922975
2024-04-08,PPL,42.696706
2024-04-09,PPL,42.574353
2024-04-10,PPL,37.743096
2024-04-11,PPL,36.339462
2024-04-12,PPL,39.009895
2024-04-13,PPL,37.997598
2024-04-14,PPL,39.634814
2024-04-15,PPL,48.616614
2024-04-16,PPL,51.745436
2024-04-17,PPL,36.292919
2024-04-18,PPL,49.969704
2024-04-19,PPL,43.353403
2024-04-20,PPL,35.67765
2024-04-21,PPL,34.971336
2024-04-22,PPL,50.631435
2024-04-23,PPL,46.593504
2024-04-24,PPL,38.19146
2024-04-25,PPL,40.761839
2024-04-26,PPL,45.208219
2024-04-27,PPL,26.287967
2024-04-28,PPL,30.069587
2024-04-29,PPL,50.438794
2024-04-30,PPL,45.252652
2024-05-01,PPL,31.105628
2024-05-02,PPL,44.854538
2024-05-03,PPL,33.728277
2024-05-04,PPL,33.762097
2024-05-05,PPL,32.37795
2024-05-06,PPL,39.24315
2024-05-07,PPL,42.426716
2024-05-08,PPL,58.314816
2024-05-09,PPL,41.095495
2024-05-10,PPL,31.301739
2024-05-11,PPL,31.592725
2024-05-12,PPL,31.905154
2024-05-13,PPL,36.130318
2024-05-14,PPL,37.830514
2024-05-15,PPL,29.206868
2024-05-16,PPL,33.258362
2024-05-17,PPL,36.120923
2024-05-18,PPL,26.771831
2024-05-19,PPL,28.237594
2024-05-20,PPL,50.708724
2024-05-21,PPL,57.405208
2024-05-22,PPL,71.555542
2024-05-23,PPL,64.130809
2024-05-24,PPL,64.846338
2024-05-25,PPL,34.492021
2024-05-26,PPL,39.068126
2024-05-27,PPL,24.31248
2024-05-28,PPL,37.713768
2024-05-29,PPL,25.248051
2024-05-30,PPL,22.920118
2024-05-31,PPL,22.63076
2024-06-01,PPL,24.431396
2024-06-02,PPL,23.925154
2024-06-03,PPL,37.617442
2024-06-04,PPL,35.797164
2024-06-05,PPL,39.03272
2024-06-06,PPL,30.206159
2024-06-07,PPL,24.633835
2024-06-08,PPL,21.704593
2024-06-09,PPL,21.462092
2024-06-10,PPL,26.58155
2024-06-11,PPL,28.847185
2024-06-12,PPL,40.938685
2024-06-13,PPL,40.99363
2024-06-14,PPL,40.877629
2024-06-15,PPL,28.687015
2024-06-16,PPL,31.269233
2024-06-17,PPL,60.77085
2024-06-18,PPL,74.939492
2024-06-19,PPL,71.284181
2024-06-20,PPL,113.696134
2024-06-21,PPL,124.31535
2024-06-22,PPL,82.985118
2024-06-23,PPL,64.825275
2024-06-24,PPL,40.754422
2024-06-25,PPL,58.959062
2024-06-26,PPL,52.470496
2024-06-27,PPL,39.196777
2024-06-28,PPL,33.151852
2024-06-29,PPL,37.183517
2024-06-30,PPL,56.705392
2024-07-01,PPL,36.645219
2024-07-02,PPL,48.456741
2024-07-03,PPL,53.19819
2024-07-04,PPL,51.063471
2024-07-05,PPL,70.756779
2024-07-06,PPL,57.871234
2024-07-07,PPL,69.647744
2024-07-08,PPL,116.321243
2024-07-09,PPL,182.579353
2024-07-10,PPL,140.711106
2024-07-11,PPL,90.036233
2024-07-12,PPL,62.013709
2024-07-13,PPL,66.642432
2024-07-14,PPL,85.508463
2024-07-15,PPL,241.5374
2024-07-16,PPL,300.092062
2024-07-17,PPL,90.750027
2024-07-18,PPL,47.463047
2024-07-19,PPL,42.06074
2024-07-20,PPL,35.498844
2024-07-21,PPL,53.996199
2024-07-22,PPL,63.860122
2024-07-23,PPL,91.107434
2024-07-24,PPL,63.910171
2024-07-25,PPL,40.954631
2024-07-26,PPL,45.00014
2024-07-27,PPL,36.007166
2024-07-28,PPL,45.694968
2024-07-29,PPL,51.78196
2024-07-30,PPL,68.655597
2024-07-31,PPL,90.759415
2024-08-01,PPL,157.467946
2024-08-02,PPL,106.085742
2024-08-03,PPL,56.678619
2024-08-04,PPL,48.470295
2024-08-05,PPL,120.554695
2024-08-06,PPL,85.032493
2024-08-07,PPL,35.958878
2024-08-08,PPL,37.660032
